origin_id,mode,facility_type,Tr,AF_k,P_i,dc_eng,Housing_type,t_pop,age_1,t_mmearn,Latitude,Longitude
C_002,walking,Hospital,10,0.0260309433416507,4039,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,walking,Hospital,10,0,3500,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_004,walking,Hospital,10,0,4929,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,walking,Hospital,10,0.008948453922200393,3557,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,walking,Hospital,10,0.018892778102191726,6615,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,walking,Hospital,10,0.012054533984740066,13786,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_008,walking,Hospital,10,0,7247,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,walking,Hospital,10,0,4971,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,walking,Hospital,10,0,6353,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_011,walking,Hospital,10,0,3904,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,walking,Hospital,10,0.011328720049664077,4839,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,walking,Hospital,10,0.010016849479589522,3999,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,walking,Hospital,10,0.013195962060033215,5698,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,walking,Hospital,10,0,4432,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_016,walking,Hospital,10,0.005853300297112484,4909,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,walking,Hospital,10,0,3179,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
C_018,walking,Hospital,10,0,8550,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,walking,Hospital,10,0.018988714067231773,4950,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,walking,Hospital,10,0,8980,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,walking,Hospital,10,0.008796084004478958,14586,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_022,walking,Hospital,10,0.005899421721647858,3947,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,walking,Hospital,10,0,6034,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,walking,Hospital,10,0,10071,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,walking,Hospital,10,0.0021264036267681823,11614,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,walking,Hospital,10,0,4499,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
H_001,walking,Hospital,10,0.007587240702776752,41,Kowloon City,H,41,4,0,22.30756281,114.1878115
H_002,walking,Hospital,10,0.027737022043921915,20.7,Sham Shui Po,H,20.7,2,0,22.33060808,114.1579705
H_003,walking,Hospital,10,2.2111223853570015,112.7,Yau Tsim Mong,H,112.7,12,0,22.31692549,114.1698085
H_004,walking,Hospital,10,0.01950850858409216,121.9,Kowloon City,H,121.9,13,0,22.31796719,114.1892561
H_005,walking,Hospital,10,0.01983784303142582,138,Kowloon City,H,138,15,0,22.31642385,114.189419
H_006,walking,Hospital,10,0.006269549242155588,34.5,Sham Shui Po,H,34.5,4,0,22.33644998,114.1586515
H_007,walking,Hospital,10,0.02176547065580115,57.5,Sham Shui Po,H,57.5,6,0,22.33930341,114.1527223
H_008,walking,Hospital,10,0.10430423623799626,55.2,Yau Tsim Mong,H,55.2,6,0,22.32165704,114.1618062
H_009,walking,Hospital,10,0.030511044107831446,2.3,Sham Shui Po,H,2.3,0,0,22.32947172,114.1604011
H_010,walking,Hospital,10,0.013516922599617323,2.3,Sham Shui Po,H,2.3,0,0,22.3354531,114.1628279
H_011,walking,Hospital,10,1.2794024035911975,2.3,Yau Tsim Mong,H,2.3,0,0,22.3118857,114.1707809
H_012,walking,Hospital,10,0.028354814008932295,2.3,Kwun Tong,H,2.3,0,0,22.31637283,114.225455
H_013,walking,Hospital,10,2.1733523743161203,2.3,Yau Tsim Mong,H,2.3,0,0,22.31386768,114.169847
H_014,walking,Hospital,10,2.15748430356835,32.2,Yau Tsim Mong,H,32.2,4,0,22.31658256,114.1690772
H_015,walking,Hospital,10,0.05663220521996323,202.4,Kowloon City,H,202.4,22,0,22.32961978,114.1898595
H_016,walking,Hospital,10,0.5285012177921128,4.6,Yau Tsim Mong,H,4.6,1,0,22.32005071,114.1691202
H_017,walking,Hospital,10,0.012940062716514216,163.3,Kwun Tong,H,163.3,18,0,22.3166774,114.2189944
H_018,walking,Hospital,10,0.0076875729082666764,87.4,Kowloon City,H,87.4,10,0,22.32563563,114.187968
H_019,walking,Hospital,10,0.05757346037991634,168,Kowloon City,H,168,18,0,22.33032199,114.1903489
H_020,walking,Hospital,10,0.005884410830073933,106,Kowloon City,H,106,12,0,22.31072233,114.1858799
H_021,walking,Hospital,10,0.005107881165440577,162,Sham Shui Po,H,162,18,0,22.32712028,114.1608169
H_022,walking,Hospital,10,0.0034630027249238017,1600,Kowloon City,H,1600,175,0,22.3281155,114.2030735
H_023,walking,Hospital,10,0,1090,Kowloon City,H,1090,119,0,22.30289399,114.1856509
H_024,walking,Hospital,10,0,220,Kowloon City,H,220,24,0,22.3222308,114.1941351
H_025,walking,Hospital,10,0.0039397328087758254,400,Sham Shui Po,H,400,44,0,22.33089431,114.1526112
H_026,walking,Hospital,10,0.020187789141355186,509,Sham Shui Po,H,509,56,0,22.32802408,114.1573091
H_027,walking,Hospital,10,0,388,Sham Shui Po,H,388,42,0,22.33626104,114.1456682
H_028,walking,Hospital,10,0.0061348743165172805,612,Wong Tai Sin,H,612,67,0,22.34275844,114.1944865
H_029,walking,Hospital,10,0.0012661459212021356,1460,Kowloon City,H,1460,159,0,22.32998825,114.2020668
H_030,walking,Hospital,10,0,774,Kwun Tong,H,774,85,0,22.3316851,114.2174011
PV_001,walking,Hospital,10,0,10791,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,walking,Hospital,10,0.00040419400670275307,4367,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,walking,Hospital,10,0,6515,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,walking,Hospital,10,0,3265,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,walking,Hospital,10,0,3873,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Hospital,10,0.051672849606242216,5035,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Hospital,10,0.0020773706225442065,5276,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Hospital,10,0.0021566514772806797,4964,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Hospital,10,0,4400,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Hospital,10,0,3329,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Hospital,10,0,6704,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Hospital,10,0.016323599698694798,3249,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Hospital,10,0,6236,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Hospital,10,0.009600275318784013,6634,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,walking,Hospital,10,0.005198417664399886,3928,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,walking,Hospital,10,0.011696060943809367,11801,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,walking,Hospital,10,0,22319,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,walking,Hospital,10,0,12664,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,walking,Hospital,10,0.0005537551100735612,6009,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,walking,Hospital,10,0.012894052656217576,8696,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,walking,Hospital,10,0,3140,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,walking,Hospital,10,0,3189,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,walking,Hospital,10,0,37299,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,walking,Hospital,10,0.016554515658188655,3421,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,walking,Hospital,10,0,7887,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,walking,Hospital,10,0.011264282073882768,2781,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,walking,Hospital,10,0,2777,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,walking,Hospital,10,0.0018009547561966704,5005,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,walking,Hospital,10,0,4651,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,walking,Hospital,10,0.10656082748577309,4090,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,walking,Hospital,10,0,4396,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,walking,Hospital,10,0,9645,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,walking,Hospital,10,0.006772186651815533,12357,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,walking,Hospital,10,0.0015263789597146356,5678,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,walking,Hospital,10,0,5802,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,walking,Hospital,10,0.013323487298759927,2567,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,walking,Hospital,10,0,3476,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,walking,Hospital,10,0,13142,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,walking,Hospital,10,0.018232531429451034,3264,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,walking,Hospital,10,0,4472,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,walking,Hospital,10,0.0012346416165676518,5604,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,walking,Hospital,10,0,4002,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,walking,Hospital,10,0.007011821703826336,6647,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,walking,Hospital,10,0.0026730806393325153,30038,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,walking,Hospital,10,0.007018438697777883,6746,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,walking,Hospital,15,0,3913,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,walking,Hospital,15,0.0075686873856908145,3209,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,walking,Hospital,15,0,3923,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,walking,Hospital,15,0,10775,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,walking,Hospital,15,0,5453,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,walking,Hospital,15,0.004236939620871731,17817,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,walking,Hospital,15,0,13588,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,walking,Hospital,15,0,16756,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,walking,Hospital,15,0,8485,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,walking,Hospital,15,0,9682,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,walking,Hospital,15,0.005582373516496399,16989,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,walking,Hospital,15,0.004956986546714359,14147,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,walking,Hospital,15,0.007976389505232946,4587,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,walking,Hospital,15,0.003876319260467763,15655,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,walking,Hospital,15,0.00847937442729299,5572,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,walking,Hospital,15,0.004391375600838972,12066,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,walking,Hospital,15,0.0016509983388825731,6467,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,walking,Hospital,15,0.01791368403469424,12329,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,walking,Hospital,15,0.019267024709741832,9540,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,walking,Hospital,15,0.00020354777175614667,16071,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,walking,Hospital,15,0.0018745873623947802,3415,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,walking,Hospital,15,0.0005975621689434838,3444,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,walking,Hospital,15,0.0036361456613783916,6744,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,walking,Hospital,15,0.004397589484592282,11876,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,walking,Hospital,15,0.006073836078584213,5866,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,walking,Hospital,15,0.00472905659322528,8869,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,walking,Hospital,15,0,6419,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,walking,Hospital,15,0,3185,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,walking,Hospital,15,0,7165,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,walking,Hospital,15,0.007226248455844245,6200,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,walking,Hospital,15,0.0075792367438944665,3534,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,walking,Hospital,15,0.006747757693649709,10438,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,walking,Hospital,15,0.00489699375140111,7907,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,walking,Hospital,15,0.009045917266365782,11259,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,walking,Hospital,15,0,9662,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,walking,Hospital,15,0.013861560089254472,9944,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,walking,Hospital,15,0.0037741639120494664,8499,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,walking,Hospital,15,0.006607302740101407,13258,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,walking,Hospital,15,0.004987589925109994,11426,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,walking,Hospital,15,0.0034233541440949243,11295,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,walking,Hospital,15,0.0026594962493595425,18247,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,walking,Hospital,15,0.005209021582878054,4942,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,walking,Hospital,15,0.01123175642303121,4411,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,walking,Hospital,15,0.0044770579544084355,4684,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,walking,Hospital,15,0.00636132270173261,6208,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,walking,Hospital,15,0.0029787647608058264,17407,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,walking,Hospital,15,0.003275066806637049,24618,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,walking,Hospital,15,0,23341,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,walking,Hospital,15,0.002744193739028758,16843,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,walking,Hospital,15,0,11985,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,walking,Hospital,15,0.004158486461737181,14753,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,walking,Hospital,15,0,22319,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,walking,Hospital,15,0.002193136627344054,35277,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,walking,Hospital,15,0.004299699087976942,3063,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,walking,Hospital,15,0.008794864235820208,25561,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,walking,Hospital,15,0.00410190714241569,11404,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,walking,Hospital,15,0.004625681212967662,6991,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,walking,Hospital,15,0.005863219933074828,17926,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,walking,Hospital,15,0.012789683673371178,18748,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,walking,Hospital,15,0.007386345682376975,4696,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,walking,Hospital,15,0.004651013796015346,18720,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,walking,Hospital,15,0.0030651645138676546,13612,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,walking,Hospital,15,0.010976321089036723,14060,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,walking,Hospital,15,0.002184140839153336,13467,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,walking,Hospital,15,0.0011016115101288233,21845,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,walking,Hospital,15,0.00299375292684229,7079,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,walking,Hospital,15,0.006402523992706517,17833,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,walking,Hospital,15,0.0012797848487456904,5936,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,walking,Hospital,15,0.01719627023140204,15440,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,walking,Hospital,15,0.0208046730566047,5280,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,walking,Hospital,15,0.01292555411589073,18670,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,walking,Hospital,15,0.007170436470087524,15831,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,walking,Hospital,15,0.00362454049272146,12176,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,walking,Hospital,15,0.008690341695709399,16794,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,walking,Hospital,15,0.005212484805851941,3620,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,walking,Hospital,15,0.013878254599447314,4280,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,walking,Hospital,15,0,21799,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,walking,Hospital,15,0,10026,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_001,walking,Hospital,15,0.02330373581340544,11335,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,walking,Hospital,15,0.014981045337302169,4039,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,walking,Hospital,15,0,3500,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_004,walking,Hospital,15,0,4929,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,walking,Hospital,15,0.009108467777385262,3557,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,walking,Hospital,15,0.010068430934762418,6615,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,walking,Hospital,15,0.009133432104481764,13786,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_008,walking,Hospital,15,0,7247,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,walking,Hospital,15,0.002020271932884109,4971,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,walking,Hospital,15,0,6353,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_011,walking,Hospital,15,0.0004613628903832048,3904,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,walking,Hospital,15,0.006312539564017445,4839,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,walking,Hospital,15,0.007894951568314866,3999,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,walking,Hospital,15,0.00870106593627393,5698,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,walking,Hospital,15,0,4432,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_016,walking,Hospital,15,0.006989804570052649,4909,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,walking,Hospital,15,0,3179,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
C_018,walking,Hospital,15,0.003971902357441489,8550,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,walking,Hospital,15,0.014013842652282815,4950,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,walking,Hospital,15,0.002956254260581491,8980,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,walking,Hospital,15,0.0056623501789250475,14586,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_022,walking,Hospital,15,0.004328291168531226,3947,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,walking,Hospital,15,0,6034,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,walking,Hospital,15,0.0007332061741670182,10071,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,walking,Hospital,15,0.0028294618085146182,11614,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,walking,Hospital,15,0,4499,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
H_001,walking,Hospital,15,0.004142162755026123,41,Kowloon City,H,41,4,0,22.30756281,114.1878115
H_002,walking,Hospital,15,0.00775072434369326,20.7,Sham Shui Po,H,20.7,2,0,22.33060808,114.1579705
H_003,walking,Hospital,15,0.05598842439515676,112.7,Yau Tsim Mong,H,112.7,12,0,22.31692549,114.1698085
H_004,walking,Hospital,15,0.010263668205177861,121.9,Kowloon City,H,121.9,13,0,22.31796719,114.1892561
H_005,walking,Hospital,15,0.010337317725006191,138,Kowloon City,H,138,15,0,22.31642385,114.189419
H_006,walking,Hospital,15,0.012849585538488431,34.5,Sham Shui Po,H,34.5,4,0,22.33644998,114.1586515
H_007,walking,Hospital,15,0.01077265169672695,57.5,Sham Shui Po,H,57.5,6,0,22.33930341,114.1527223
H_008,walking,Hospital,15,0.018273850054114554,55.2,Yau Tsim Mong,H,55.2,6,0,22.32165704,114.1618062
H_009,walking,Hospital,15,0.010455161953460228,2.3,Sham Shui Po,H,2.3,0,0,22.32947172,114.1604011
H_010,walking,Hospital,15,0.0082844853637493,2.3,Sham Shui Po,H,2.3,0,0,22.3354531,114.1628279
H_011,walking,Hospital,15,0.09991387073716794,2.3,Yau Tsim Mong,H,2.3,0,0,22.3118857,114.1707809
H_012,walking,Hospital,15,0.01515015587311859,2.3,Kwun Tong,H,2.3,0,0,22.31637283,114.225455
H_013,walking,Hospital,15,0.08496652666002959,2.3,Yau Tsim Mong,H,2.3,0,0,22.31386768,114.169847
H_014,walking,Hospital,15,0.06971696669805717,32.2,Yau Tsim Mong,H,32.2,4,0,22.31658256,114.1690772
H_015,walking,Hospital,15,0.01575807349005616,202.4,Kowloon City,H,202.4,22,0,22.32961978,114.1898595
H_016,walking,Hospital,15,0.03771014015387838,4.6,Yau Tsim Mong,H,4.6,1,0,22.32005071,114.1691202
H_017,walking,Hospital,15,0.011962093927158794,163.3,Kwun Tong,H,163.3,18,0,22.3166774,114.2189944
H_018,walking,Hospital,15,0.02631510341841836,87.4,Kowloon City,H,87.4,10,0,22.32563563,114.187968
H_019,walking,Hospital,15,0.01788044131248734,168,Kowloon City,H,168,18,0,22.33032199,114.1903489
H_020,walking,Hospital,15,0.0077763783383657855,106,Kowloon City,H,106,12,0,22.31072233,114.1858799
H_021,walking,Hospital,15,0.013432704441009552,162,Sham Shui Po,H,162,18,0,22.32712028,114.1608169
H_022,walking,Hospital,15,0.004230369581918085,1600,Kowloon City,H,1600,175,0,22.3281155,114.2030735
H_023,walking,Hospital,15,0.0020961211850986754,1090,Kowloon City,H,1090,119,0,22.30289399,114.1856509
H_024,walking,Hospital,15,0.0001667681258740054,220,Kowloon City,H,220,24,0,22.3222308,114.1941351
H_025,walking,Hospital,15,0.002339147511295715,400,Sham Shui Po,H,400,44,0,22.33089431,114.1526112
H_026,walking,Hospital,15,0.007159136464215593,509,Sham Shui Po,H,509,56,0,22.32802408,114.1573091
H_027,walking,Hospital,15,0.0017554279989112126,388,Sham Shui Po,H,388,42,0,22.33626104,114.1456682
H_028,walking,Hospital,15,0.00510276748717744,612,Wong Tai Sin,H,612,67,0,22.34275844,114.1944865
H_029,walking,Hospital,15,0.003584762217149725,1460,Kowloon City,H,1460,159,0,22.32998825,114.2020668
H_030,walking,Hospital,15,0,774,Kwun Tong,H,774,85,0,22.3316851,114.2174011
PV_001,walking,Hospital,15,0.001513678235214183,10791,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,walking,Hospital,15,0.0013517489604659913,4367,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,walking,Hospital,15,0.0008583868156191985,6515,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,walking,Hospital,15,0.007947820897636437,3265,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,walking,Hospital,15,0.003915375425931022,3873,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Hospital,15,0.015429260150274803,5035,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Hospital,15,0.0018459047300156534,5276,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Hospital,15,0.006895504405801186,4964,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Hospital,15,0.005093666527065723,4400,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Hospital,15,0.0043846741376233605,3329,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Hospital,15,0.0021851468756225413,6704,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Hospital,15,0.009784332029915474,3249,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Hospital,15,0,6236,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Hospital,15,0.004488292077058897,6634,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
